postcode,lat,long
DN31 2BZ,53.566979,-0.104054
PO15 7JR,50.874812,-1.241903
NE66 1QJ,55.408234,-1.700995
BN13 1BT,50.824486,-0.399618
BT47 2NN,54.973366,-7.349237
S64 9JZ,53.500687,-1.292831
SA33 4HS,51.787047,-4.531422
DY10 3TW,52.415545,-2.226935
IP6 0QA,52.12,1.138
NR14 7TU,52.573878,1.370373
CO10 0DJ,52.071731,0.763764
FK1 4JT,56.005227,-3.828551
EX10 8PD,50.680573,-3.24144
IP6 9NP,52.150128,1.220887
TN34 2AD,50.880374,0.589868
DD10 8AZ,56.707395,-2.468054
SO50 7AE,50.964353,-1.301452
BT49 0TF,55.045644,-6.932192
TF7 5EN,52.638943,-2.448187
WN3 4LW,53.53544,-2.620085
NR9 4BW,52.624561,1.122364
PR4 5AJ,53.72584,-2.785706
SN2 5LY,51.594921,-1.778429
AB52 6UN,57.390822,-2.570945
TS3 9LQ,54.561698,-1.184242
M3 3BA,53.480847,-2.248934
TR26 1BE,50.208979,-5.488968
L20 2EG,53.443006,-2.983665
EX36 3FD,51.023454,-3.839924
SM2 6LU,51.358581,-0.194832
TA18 7LA,50.88364,-2.796091
SA11 4ND,51.709747,-3.69314
DT6 5RR,50.74035,-2.760866
LS8 1LW,53.834452,-1.522566
B60 1JN,52.351532,-2.039316
KT11 2RP,51.330086,-0.395357
SW8 1QB,51.482106,-0.119082
CV1 5HZ,52.417088,-1.499533
SE10 0AQ,51.48782,0.004971
CA11 8NS,54.657271,-2.754874
ST13 8NX,53.099786,-2.046183
NR30 5BT,52.642716,1.728761
HU5 2HH,53.764534,-0.361947
KA11 1LP,55.622612,-4.63485
DD5 2JS,56.470606,-2.872322
NN14 1SJ,52.372384,-0.775458
PL12 5BB,50.422349,-4.290848
PE22 7HN,53.043947,-0.069012
G64 1GE,55.902901,-4.197023
TS5 5LN,54.552131,-1.251549
GL54 4DZ,51.860308,-1.880867
NG31 9PL,52.925264,-0.628831
FK5 4LH,56.027812,-3.808933
DL1 1HN,54.523729,-1.541061
EH12 8UB,55.9487,-3.306904
RG9 6RU,51.572459,-0.871281
FK7 7NQ,56.097795,-3.832809
SE23 2PQ,51.436409,-0.046143
CH1 4JH,53.190271,-2.90064
EH16 6DF,55.916065,-3.160668
BH13 6BU,50.722483,-1.919511
GL53 8NY,51.876984,-2.042951
WA15 6TL,53.40159,-2.338293
SG4 8YD,51.84954,-0.237437
LL55 3HN,53.145659,-4.123012
BT10 0JL,54.564395,-5.991752
DN14 9FQ,53.713159,-1.02188
CB23 3RT,52.251888,-0.121895
CV11 9SF,52.52178,-1.467336
WA6 7PS,53.301,-2.716032
LA2 9QY,54.074925,-2.718575
M33 5BA,53.420563,-2.335886
DE12 6QS,52.745434,-1.595714
TR20 9EP,50.137717,-5.406082
PO18 9JH,50.897534,-0.859916
SA62 4AG,51.78808,-4.938976
M1 2DQ,53.479634,-2.230094
CF15 7QR,51.544585,-3.265783
CB1 7TG,52.18452,0.151013
W12 7GR,51.510468,-0.226795
NP15 2BS,51.774692,-2.892006
DY2 0JL,52.487722,-2.089023
SM5 3AG,51.365178,-0.160941
BR6 8PP,51.371115,0.06231
IP26 4JL,52.455463,0.541519
HD4 6LJ,53.625,-1.791
RH19 3FD,51.135203,0.001508
FY3 9UD,53.803976,-2.999234
TF2 9UY,52.698945,-2.434995
SM2 6QD,51.354188,-0.204638
DN5 0AR,53.546599,-1.145326
L32 1BL,53.492,-2.881
CV31 1YJ,52.276564,-1.510893
SE28 8LQ,51.505789,0.117942
DY9 9LL,52.426018,-2.12487
S10 3TR,53.365019,-1.5319
DE22 1JD,52.943298,-1.485926
LN1 2BF,53.258538,-0.758469
S13 8HX,53.372392,-1.399718
FY3 9NE,53.804524,-3.017484
ST8 7XU,53.13034,-2.160608
PR3 2JB,53.823912,-2.628683
DG9 9JU,54.794773,-4.955092
SY21 8BD,52.603068,-3.22072
TA2 7NZ,51.0357,-3.105975
KT13 8UL,51.367969,-0.460174
TS21 1HN,54.575175,-1.463523
GU19 5HN,51.365306,-0.690072
SN3 4AR,51.570646,-1.743688
OX9 3DS,51.738,-0.969
B23 5FU,52.533,-1.833
TF2 6PL,52.712725,-2.459275
CW11 1FY,53.144493,-2.359651
DN41 8BA,53.591321,-0.173241
BH9 1AA,50.739858,-1.87861
TN13 2LU,51.265178,0.182277
B9 5JL,52.475788,-1.82617
DG10 9EH,55.332155,-3.443637
KY4 8NW,56.106783,-3.340412
SE26 6EL,51.421117,-0.061049
TF1 6NZ,52.71662,-2.489453
TD9 7QG,55.433456,-2.793689
CV5 6PT,52.399041,-1.524811
NE9 7SD,54.916909,-1.551936
GU15 3QE,51.332523,-0.751208
GL16 7EF,51.796376,-2.596357
G64 3LJ,55.918043,-4.221309
LU5 5ET,51.902433,-0.51953
B37 6PL,52.487718,-1.742342
SE5 8ET,51.460091,-0.090103
YO8 8NB,53.770787,-1.064174
KA28 0AZ,55.754277,-4.92928
HR1 1GT,52.076207,-2.712519
LE11 1RN,52.766537,-1.19721
BL3 1BA,53.564229,-2.374271
M14 0PA,53.439355,-2.221158
GU14 6SU,51.285031,-0.745771
SK5 7BD,53.434648,-2.164329
PR8 1RS,53.644835,-3.014255
LU6 3DX,51.875,-0.504
LA8 0EL,54.269218,-2.709576
SY11 4BY,52.871698,-3.003253
N10 9BU,51.592195,-0.142849
EC2M 4ZD,51.524502,-0.112088
DH1 5QR,54.803462,-1.563629
DE4 2QA,53.154648,-1.571261
TW12 1HF,51.429742,-0.356495
NW4 3AN,51.584086,-0.228039
FY4 1PF,53.786578,-3.054479
SY4 4UH,52.6823,-2.641803
KA18 2RP,55.451584,-4.414932
BS39 5SU,51.328162,-2.54086
B29 6RR,52.443902,-1.953157
BB12 8UW,53.800785,-2.276138
M22 4AL,53.403208,-2.263297
NR33 7QU,52.418455,1.720559
EH4 4ET,55.972028,-3.246865
SN25 2ET,51.602975,-1.806908
LU4 8RP,51.893744,-0.450856
TW5 9BT,51.48234,-0.392194
RM11 3SQ,51.565196,0.226742
M34 7SW,53.443037,-2.09547
SA31 2PL,51.847616,-4.297029
DY12 1NP,52.399042,-2.30911
SK15 1DJ,53.487258,-2.059234
SL4 3LL,51.469412,-0.615278
BD19 4ED,53.735985,-1.71348
M34 3PF,53.457753,-2.123214
AL1 2RJ,51.741738,-0.341389
PR3 6HE,53.926773,-2.912389
RH20 3PT,50.9341,-0.394208
CB25 0LT,52.240146,0.282101
BH1 3QP,50.724692,-1.859169
E18 2DF,51.58445,0.019976
SO21 3QR,51.067552,-1.297303
PR26 9HH,53.661754,-2.767473
PA37 1SQ,56.528379,-5.310598
WV6 7DS,52.585768,-2.262691
CV3 3BE,52.389804,-1.46484
PE32 1EL,52.739358,0.481846
RG6 9SE,51.457626,-0.945616
BD4 8EB,53.788259,-1.717222
TS15 9BY,54.511602,-1.356779
NE15 7QH,54.978451,-1.702522
SN13 9TL,51.412151,-2.195758
CV6 6BX,52.452305,-1.489687
SW16 2BF,51.426921,-0.130426
SK13 1EA,53.463079,-1.965032
CM8 1QB,51.78968,0.633857
RH10 5JG,51.09698,-0.182242
NE8 4XT,54.94801,-1.620252
SS11 7HW,51.619662,0.529555
WR3 7SX,52.243068,-2.186407
NP16 7RB,51.624048,-2.653956
BA14 8AT,51.320341,-2.209042
SN15 9SX,51.46093,-2.115246
TF2 6PP,52.712539,-2.458414
HD5 0LE,53.66022,-1.723194
SR6 7BU,54.95,-1.366
YO11 2RS,54.271061,-0.403644
GU14 9GQ,51.307492,-0.780509
CA17 4DN,54.526358,-2.316446
DE12 7EX,52.700865,-1.51065
B34 6JB,52.497174,-1.796729
W4 3DA,51.489654,-0.279727
WC1E 6HJ,51.521775,-0.132209
N3 3PP,51.593372,-0.206527
TQ3 2HW,50.444487,-3.563311
EH51 0HH,56.009075,-3.623646
LA14 4DT,54.13997,-3.227612
L24 4AN,53.337132,-2.795962
DE15 9AF,52.796645,-1.622513
GL51 0SU,51.897166,-2.138684
GL6 9DA,51.707407,-2.197929
N16 7EP,51.562101,-0.066902
G62 7DN,55.944571,-4.332277
AL7 2HD,51.803576,-0.171059
SA14 8DP,51.704416,-4.138951
N1 5DH,51.536557,-0.087373
CM22 6HA,51.920384,0.226012
BR1 4LY,51.423678,-0.006266
GL3 4HP,51.845732,-2.164263
B33 9LU,52.489111,-1.792362
HA0 1AE,51.540889,-0.30544
BB3 2FE,53.680816,-2.447034
FY3 9TF,53.805521,-3.013316
M18 7GP,53.456066,-2.177574
TS5 8EA,54.531302,-1.243338
BB5 5XR,53.784065,-2.384634
NE3 2EL,55.015093,-1.672695
SO30 3BE,50.925894,-1.337115
PH1 2EZ,56.401966,-3.462718
SM4 5PH,51.391808,-0.204905
SE18 2EE,51.479557,0.091884
SM7 2EX,51.316834,-0.20944
NG3 5PG,52.973,-1.129
DG11 1PE,55.12989,-3.4405
NG33 4AW,52.898113,-0.532053
NR30 2JQ,52.60595,1.734883
PR4 5TB,53.737,-2.761
PO7 7TT,50.887,-1.05
SO21 3NU,51.147526,-1.388158
BT16 1TH,54.596607,-5.790282
GL4 4SF,51.84232,-2.201699
GU18 5NB,51.34855,-0.680857
DY1 2GR,52.507196,-2.112444
SG12 0EQ,51.81678,-0.047171
CT17 9SQ,51.124356,1.300566
EH23 4QR,55.818137,-3.027759
BT29 4TE,54.657709,-6.129955
HP2 5SL,51.761536,-0.462326
NN2 8DD,52.273392,-0.911926
KA1 3DU,55.606616,-4.48757
SA62 3LN,51.807683,-5.024155
HG3 3NU,54.077633,-1.562118
B31 4QW,52.393142,-1.975547
G83 9BW,55.988117,-4.570695
RG14 6PS,51.372602,-1.34613
ME15 8QN,51.251124,0.558213
NW8 0ES,51.535956,-0.183119
KT19 0HH,51.364266,-0.262293
G15 6AE,55.908614,-4.352006
HU16 5LB,53.778844,-0.432538
DG6 4PH,54.864519,-4.135546
RG14 7SU,51.387615,-1.317174
BB10 3QP,53.816502,-2.189591
NR29 5LQ,52.718438,1.573691
TN16 3UQ,51.313181,0.030984
SW17 0ES,51.429815,-0.16797
NE23 8JB,55.08569,-1.612433
SK6 2QR,53.423862,-2.118586
HR4 0PQ,52.064222,-2.73949
LL22 7HS,53.284861,-3.576578
BR8 7XS,51.400565,0.183008
NG31 8EP,52.926456,-0.640977
S32 3ZD,53.273068,-1.641935
S70 5UA,53.502054,-1.480642
DT6 4SH,50.73425,-2.738973
HA3 0RE,51.580394,-0.298154
B15 3RJ,52.465299,-1.935059
BT9 6NY,54.565272,-5.95653
RH3 7ER,51.237035,-0.290169
LE5 6LF,52.628528,-1.05845
M33 4LH,53.411983,-2.349975
PA23 8LP,55.962422,-4.913779
PO40 9RZ,50.694195,-1.517884
LA12 9AG,54.194853,-3.086031
DT2 9XU,50.74967,-2.459505
L17 6BN,53.37,-2.925
DY3 2EY,52.52097,-2.124992
DT7 3TS,50.735686,-2.956998
ST6 5DY,53.077805,-2.223107
SN2 7RR,51.592693,-1.765116
S60 5LB,53.398857,-1.356905
FY5 3LA,53.876702,-3.037169
W4 2BU,51.48937,-0.256864
TW14 8DL,51.455157,-0.434256
LS16 6QJ,53.847903,-1.60232
HU13 0DN,53.730245,-0.460516
BH1 3JR,50.721821,-1.863796
AB10 6XJ,57.140114,-2.124452
SN2 1JA,51.582545,-1.796385
B50 4HT,52.179709,-1.871827
UB2 4GD,51.508,-0.347
SN15 9WS,51.46093,-2.115246
IP33 2QD,52.23038,0.721839
DT2 9EX,50.714096,-2.632099
E14 3SW,51.494374,-0.026204
IV2 6FE,57.449,-4.21
BL4 7UG,53.548564,-2.406461
CW1 4NZ,53.12209,-2.438047
AL8 7SF,51.811769,-0.209723
N1 4AN,51.546796,-0.078945
LA15 8AL,54.157775,-3.183621
GU1 1EE,51.248516,-0.58282
CH62 4UR,53.349654,-2.99577
AB42 4PT,57.502296,-2.118509
SK17 7PJ,53.260547,-1.900766
ML4 3EA,55.81927,-4.027359
BN12 6EQ,50.821904,-0.418078
TS23 1BD,54.596839,-1.286994
BS36 2HU,51.530817,-2.476441
E14 3UF,51.491413,-0.025526
PH3 1SH,56.281633,-3.755366
CR8 4EW,51.321884,-0.124137
IG8 7QG,51.607619,0.03614
BT80 9DD,54.596749,-6.779336
SY23 3SJ,52.408473,-4.059004
S42 7PB,53.245356,-1.478853
WN3 4DS,53.542626,-2.645859
GL50 2UT,51.892631,-2.086546
S25 4JF,53.358431,-1.227453
BS23 1JF,51.347105,-2.978235
W1S 4SG,51.509003,-0.141637
M20 6BR,53.421017,-2.231792
TA20 1JG,50.874738,-2.968329
BS36 2LB,51.531225,-2.473389
YO18 8JU,54.283878,-0.727797
TN17 2HE,51.102913,0.536777
BD20 6HN,53.881773,-1.924298
LL30 9BR,53.31367,-3.825716
CW11 1RF,53.164088,-2.365753
B19 3NL,52.490311,-1.897732
EH48 3JR,55.89444,-3.700783
SA14 8PY,51.685979,-4.12075
G76 9DS,55.791926,-4.234988
HA9 6PL,51.5469,-0.27431
BT82 0SL,54.838123,-7.23016
OL10 3EB,53.588025,-2.230093
SY10 9AF,52.845421,-3.073171
IV12 5PP,57.561152,-3.790895
N16 0TP,51.560321,-0.081203
IP12 4ER,52.08994,1.298883
SL6 2ST,51.512662,-0.732815
LS15 7RU,53.798396,-1.467895
PL30 5PE,50.446306,-4.852394
BD15 7BA,53.804842,-1.819498
NE61 6EG,55.119541,-1.660789
BH11 9PS,50.763252,-1.926998
DA14 4HA,51.428515,0.108425
G45 9PJ,55.802446,-4.241622
SW1X 0LN,51.498992,-0.161451
IV28 3XB,57.983814,-4.131621
WR8 0RE,52.030549,-2.208508
PE11 2FQ,52.77802,-0.139385
WV98 1GG,52.364615,-2.238937
S5 9LP,53.427748,-1.479064
B66 4EA,52.480469,-1.966194
BR2 9HE,51.396882,0.021923
DE12 8BN,52.715498,-1.577841
N18 1DW,51.611339,-0.077016
S14 1AU,53.339637,-1.446226
N20 0XH,51.621667,-0.161524
TF2 7DS,52.714851,-2.450859
DE24 0JH,52.896463,-1.42864
NR12 8LH,52.705137,1.466529
TD8 6SA,55.479318,-2.558012
CH45 1JZ,53.436269,-3.041359
DT11 8LS,50.93012,-2.189356
LN9 6BT,53.205196,-0.102513
B23 7QD,52.515,-1.858
LS15 0JS,53.790018,-1.467515
LA10 5RL,54.268223,-2.351835
WS5 4HJ,52.556911,-1.969218
NW1 9EH,51.542942,-0.136635
BL9 0BD,53.592217,-2.294023
PL10 1DY,50.347557,-4.211536
BT25 2DB,54.344665,-6.035458
L18 1EN,53.385052,-2.918474
RH20 3EE,50.932157,-0.435872
RG7 5FP,51.4373,-1.073989
EX16 5JP,50.904054,-3.494218
CB9 7LP,52.094027,0.446211
PL9 8QN,50.360323,-4.073314
DY8 3TY,52.456185,-2.157551
CF48 1NN,51.754304,-3.423182
SO16 6GD,50.927368,-1.434432
BS34 5JS,51.535695,-2.575699
IG10 3AZ,51.634904,0.054328
KY4 0EJ,56.133002,-3.387584
HX7 8HB,53.745495,-2.009637
SW4 8HY,51.454103,-0.132583
SY13 2HY,52.912587,-2.64202
LE2 8DH,52.597916,-1.14363
BR2 8AJ,51.389144,0.04547
DT2 8GB,50.680207,-2.25607
LA5 8LF,54.104978,-2.793134
DH4 4QU,54.86681,-1.49693
DG7 3RT,55.07567,-4.14293
RG24 9DJ,51.281355,-1.080181
TD15 2BT,55.753193,-2.014982
IP2 9RN,52.036997,1.116433
PL7 1HS,50.385042,-4.052334
ME16 0HW,51.279352,0.492082
HG1 4ES,54.009979,-1.525321
OL11 4EU,53.614254,-2.170272
NR10 3SQ,52.696528,1.242061
BD12 8DD,53.746447,-1.77203
CV32 6JB,52.299094,-1.535442
LS26 8PH,53.758897,-1.444899
PE31 8GG,52.963214,0.635992
GU47 0FA,51.341091,-0.780967
PO12 2UQ,50.782007,-1.134494
BD6 2LL,53.760009,-1.78588
OX16 6LB,52.061527,-1.327429
WF8 4DZ,53.687885,-1.320045
TS5 6HA,54.56341,-1.241553
SL0 0EU,51.535954,-0.520982
EX16 8RZ,50.859122,-3.525063
TS17 8NJ,54.543974,-1.298582
PE29 6JU,52.334099,-0.213143
WF13 2QR,53.690682,-1.64222
NN12 6LZ,52.120535,-0.975125
ML4 1LH,55.828182,-4.02099
TF4 3HS,52.650261,-2.466882
TW2 6BL,51.445874,-0.377199
CH4 8DZ,53.178,-2.915
G69 6FA,55.865088,-4.091919
PR8 4PH,53.62053,-3.014171
CW8 2JA,53.221462,-2.6608
FK2 0DN,55.975266,-3.737294
IP12 3NH,52.075403,1.453768
TR13 9AL,50.088786,-5.313824
S62 6AT,53.455931,-1.34133
LS12 5PN,53.781949,-1.60264
EC2A 1YE,51.524567,-0.112017
IP26 5AT,52.544772,0.626414
RM17 9SQ,51.475674,0.324784
YO31 7JB,53.963827,-1.073438
BS13 8PZ,51.40896,-2.622557
PO30 1EN,50.695394,-1.290886
CV6 4NP,52.435604,-1.518032
NG2 2HB,52.940001,-1.143218
ST6 6JJ,53.067418,-2.194952
DY14 9NF,52.366832,-2.419959
OX14 1XH,51.688679,-1.278082
RM11 3YB,51.562041,0.220946
TW4 7AF,51.469702,-0.37837
BT22 2LP,54.560145,-5.535826
DE56 4HF,52.982992,-1.489476
CH7 2LB,53.167625,-3.086091
PE31 6TD,52.834777,0.747583
GU47 0TA,51.353757,-0.777989
BT63 5WD,54.450969,-6.411652
SW4 7TS,51.464915,-0.12991
PE15 0GT,52.50991,0.082988
N18 2QU,51.616077,-0.061648
HA2 7HJ,51.576034,-0.370325
NG11 0DE,52.845951,-1.253608
L8 3AE,53.386241,-2.950269
BD4 6FL,53.763152,-1.727296
M15 4EP,53.466801,-2.263932
BB1 1SZ,53.740552,-2.470534
BA16 0PH,51.128242,-2.73557
SO18 2FX,50.933989,-1.368322
CM7 1EF,51.87261,0.558767
PL30 5NS,50.470041,-4.831905
LS25 4EP,53.797422,-1.329073
OL4 5PE,53.532104,-2.068711
EH3 7DS,55.948248,-3.215067
LA14 5RD,54.117835,-3.228151
GL54 4NU,51.809563,-1.941717
AB12 9SR,57.148707,-2.097806
WD25 8DR,51.666095,-0.351715
ST3 7DA,52.968538,-2.110678
DE15 0EB,52.807626,-1.591607
TR19 7HW,50.12239,-5.681087
BS20 8EJ,51.482697,-2.7997
HU6 7JN,53.776012,-0.357296
SL3 9DB,51.476956,-0.579137
M35 9ER,53.51053,-2.148577
OL2 8EB,53.583417,-2.084201
TS6 6SZ,54.570856,-1.169705
NR31 8AQ,52.584248,1.720262
TA20 4JQ,50.84839,-2.884386
OX14 3UG,51.673054,-1.27995
NE34 7JT,54.981034,-1.388534
GU31 4QF,51.004711,-0.921671
PR25 3FN,53.69047,-2.689583
W1D 1BQ,51.516387,-0.133208
RG22 5HD,51.250759,-1.134728
PE14 0DW,52.644953,0.180266
G13 1NZ,55.885351,-4.326004
NN3 3NJ,52.244148,-0.857936
ML2 7AH,55.774258,-3.919088
G72 9QS,55.793823,-4.105671
DD8 4HL,56.675,-3.007
SK10 9PB,53.262303,-2.124311
GU34 3PF,51.03991,-1.026418
IG6 3AH,51.605831,0.096037
BT92 7FU,54.237298,-7.229735
PO38 1LP,50.592328,-1.231939
DE11 9PP,52.763122,-1.559761
TD5 7JD,55.59764,-2.433308
SE9 6NZ,51.462783,0.042586
IV30 6HN,57.644115,-3.280296
EH22 4SA,55.870862,-3.061833
CF32 0SB,51.461923,-3.590969
SL7 1QG,51.567495,-0.764072
CV2 2FH,52.43758,-1.45167
CR3 0AE,51.303161,-0.086941
HA6 1SY,51.605404,-0.413945
SY20 9JT,52.58552,-3.922881
LS13 9DR,53.813496,-1.62505
NG21 0GB,53.114675,-1.100636
BR5 4LH,51.376322,0.11574
AB15 7TR,57.126512,-2.150536
CM14 4JL,51.614011,0.309472
BT48 6RF,54.993144,-7.321107
BN43 5JF,50.833042,-0.279085
DE23 2PJ,52.885882,-1.50698
EN3 6LZ,51.671446,-0.040792
LS17 8RD,53.856365,-1.520371
AB21 0SD,57.211421,-2.31428
CV2 5DJ,52.419585,-1.448526
AL2 2PJ,51.721512,-0.337366
SK13 8LW,53.435864,-1.945577
DD2 5EL,56.456174,-3.092795
SO21 3HB,51.120638,-1.338319
G15 8LY,55.910545,-4.373133
CM1 4NY,51.750399,0.383636
CA1 2RW,54.892539,-2.893619
LL19 8HJ,53.325466,-3.422204
S81 7AJ,53.318,-1.134
SY23 5HG,52.281369,-4.177647
YO15 3AJ,54.081962,-0.192669
W1W 8BE,51.517436,-0.139795
SN16 9HX,51.586515,-2.09312
TS10 2LG,54.604401,-1.051677
SY5 7PA,52.61474,-2.694574
NR9 3JG,52.597672,1.178745
TR16 6PA,50.172466,-5.210394
GU12 4UJ,51.252363,-0.734136
ST4 7HX,53.004323,-2.1896
M20 4UE,53.427259,-2.219772
LU4 0TH,51.896592,-0.493604
IP20 9PL,52.451392,1.289182
IP19 9BQ,52.308866,1.467022
TN14 7RU,51.33184,0.190192
CV12 0PW,52.478228,-1.497088
LE13 1NY,52.776627,-0.891772
LE11 5EG,52.775445,-1.217325
WN8 6SL,53.55895,-2.762425
W2 1RT,51.516562,-0.17288
NE48 2DF,55.144828,-2.249109
CV5 6HR,52.406956,-1.530356
SN15 2DA,51.38737,-2.052203
W6 8HH,51.487262,-0.217104
WA9 4LN,53.434532,-2.690955
PL4 9JB,50.371047,-4.120204
CT4 5AH,51.251125,1.120661
ZE2 9DS,60.764962,-0.843611
RM3 7DS,51.610326,0.215156
SS8 7RL,51.521614,0.604444
IP28 6BG,52.332372,0.511028
HX1 2XU,53.724315,-1.857382
BS5 8QN,51.454918,-2.52703
CF31 4LJ,51.518647,-3.587685
CV11 6GX,52.518599,-1.448009
EX18 7RU,50.873196,-3.898936
EH10 6JL,55.913115,-3.209456
WR2 5DE,52.189246,-2.239647
CM6 2PS,51.957966,0.344768
DL3 8EN,54.525357,-1.580095
B67 7PT,52.497,-1.976
ST2 8EU,53.033705,-2.133093
PL12 6BW,50.409892,-4.211834
CO7 0QA,51.81683,1.027822
CV31 1EU,52.284737,-1.531179
OL11 2DF,53.597266,-2.150228
M28 1FX,53.503958,-2.410737
PE20 1DE,52.931027,-0.059253
NN1 5DT,52.237764,-0.880418
GU1 1XS,51.254374,-0.547216
LL15 1AN,53.11369,-3.308481
SS16 5HS,51.560957,0.462666
SL6 8HB,51.537,-0.706
B69 4BQ,52.50757,-2.00943
WA10 3SE,53.436512,-2.764326
OL7 9JG,53.498151,-2.110005
BD9 5JY,53.810304,-1.794569
PE38 9TT,52.6049,0.386608
L19 9DY,53.366019,-2.915434
TQ9 6FU,50.445951,-3.712898
S5 9NZ,53.433104,-1.480775
KW17 2QR,58.961864,-2.868272
SL2 1EP,51.526165,-0.619439
DN20 8AP,53.554632,-0.494473
IP28 8QE,52.359326,0.457166
WV1 9DP,52.588315,-2.114778
SY4 5YB,52.863,-2.717
NE24 3TE,55.115951,-1.509028
NP22 4QZ,51.77608,-3.239015
AB24 1TB,57.1657,-2.0897
BT29 4QJ,54.586793,-6.244684
SW17 0UH,51.432444,-0.18379
BN15 9TY,50.828569,-0.339797
BT19 1RU,54.642136,-5.687871
NR16 2QP,52.454238,0.910504
WS15 1QE,52.729176,-1.907512
DL7 8BL,54.329844,-1.449282
CM7 5UJ,51.886154,0.545468
SS14 1RB,51.572177,0.47945
M27 6BU,53.517469,-2.33531
NW1 2DX,51.52787,-0.130388
LE1 7AA,52.627193,-1.124554
E2 6EL,51.523652,-0.070391
BD2 3DE,53.811965,-1.730761
CV6 7BS,52.442231,-1.47579
SN8 4EB,51.415241,-1.773215
PE19 1SE,52.229197,-0.256937
S26 2DX,53.364975,-1.305043
GU1 3LU,51.236593,-0.563734
TW15 1AG,51.433139,-0.44472
ME8 7SR,51.368,0.612
HU9 5AT,53.756969,-0.258895
ST4 6TA,53.001396,-2.209212
RM2 5UB,51.578045,0.197248
B93 0LF,52.389975,-1.736607
GL6 9AX,51.693,-2.163
WS11 8JW,52.670907,-2.021578
GL7 6LJ,51.727022,-2.07938
LS29 6AU,53.891148,-1.760349
G68 9BS,55.951981,-4.017987
WD7 7LL,51.67,-0.315
G12 9TW,55.877698,-4.311125
CM2 0TD,51.723283,0.481499
EH4 7QT,55.958285,-3.297567
L19 7NF,53.368064,-2.909016
DE1 1GP,52.923168,-1.495684
DD5 2NN,56.474098,-2.855861
PA20 9HX,55.830756,-5.052743
S41 7LB,53.246276,-1.437975
CV23 0DJ,52.383211,-1.218856
WD19 7RH,51.627408,-0.403339
LE67 1BA,52.680251,-1.347951
S80 3NJ,53.272918,-1.158051
G21 1RX,55.878628,-4.23399
KY5 0AT,56.141859,-3.259827
HR4 8ER,52.170577,-2.808704
CM77 7YQ,51.862462,0.526497
CA2 5RF,54.889,-2.956
LE67 1SZ,52.702916,-1.329011
BT38 7JZ,54.72466,-5.792057
LL42 1LP,52.722388,-4.055343
W1C 2NB,51.514122,-0.14973
ME3 7PJ,51.454078,0.495903
LU2 9LJ,51.884524,-0.385716
CW2 8PT,53.090455,-2.469396
BA13 3RG,51.250996,-2.18904
SO41 9FD,50.758016,-1.549156
BN21 4BX,50.762084,0.2857
TR6 0NF,50.347715,-5.150384
PE3 6HE,52.57832,-0.263916
UB9 5FQ,51.584375,-0.506385
B24 8WF,52.524865,-1.840679
SL6 0LH,51.523331,-0.658055
SN2 9LD,51.551195,-1.725756
BT71 4JE,54.540134,-6.703728
ML1 4QW,55.81883,-3.974884
SS17 9HL,51.548329,0.470826
SK17 0HJ,53.133394,-1.825519
HG5 0LY,54.016231,-1.466708
BS20 7RT,51.464925,-2.751625
PA3 4BF,55.85,-4.417
ML2 0EB,55.77,-3.947
B94 5AJ,52.333272,-1.834799
MK40 3TB,52.136569,-0.450264
LS20 8LA,53.87198,-1.723397
NP23 7SR,51.740842,-3.182319
W6 0DS,51.494915,-0.232004
SY15 6AB,52.540695,-3.079101
DN5 0BS,53.546488,-1.149675
S80 4SJ,53.286257,-1.202595
LE67 2GQ,52.712303,-1.377019
DE24 0SL,52.889592,-1.415116
SP6 3DS,50.91268,-1.858832
BS14 9DL,51.425669,-2.565168
KA17 0ED,55.608589,-4.288024
WR9 8DB,52.255245,-2.164836
WF17 7BG,53.704963,-1.647901
HD8 0QR,53.615273,-1.705967
RH20 2HB,50.951988,-0.471327
B32 1AS,52.459715,-2.010302
SS7 3BS,51.565203,0.578926
NW3 5NP,51.550138,-0.172227
BH4 9HB,50.724887,-1.899602
M20 1ET,53.432125,-2.237182
BT41 3RX,54.749053,-6.325453
BT36 6UY,54.679621,-5.922583
KT19 9DZ,51.363122,-0.280436
TF13 6QH,52.562816,-2.597806
EX17 4LU,50.8106,-3.667908
NG24 1SQ,53.068012,-0.797276
IP17 1ZF,52.190255,1.558745
SO32 3QQ,50.961873,-1.141125
PE19 6YD,52.199159,-0.272336
BB3 0QS,53.727266,-2.473295
PO2 7RH,50.808294,-1.074882
PO30 4EL,50.6576,-1.453974
BT93 1GR,54.569166,-7.73218
TQ7 1DP,50.284222,-3.77157
BD9 4SW,53.808789,-1.782337
EN2 0QJ,51.661941,-0.087006
CW7 3UR,53.205402,-2.511898
PO33 4LL,50.723208,-1.229022
GL50 1SA,51.896231,-2.080856
BA22 9SB,50.871365,-2.654065
BA14 8PQ,51.32367,-2.20821
TW20 0SQ,51.427727,-0.577945
LE15 6HY,52.667407,-0.726236
BA14 4ZH,51.317054,-2.210472
LS7 4DQ,53.812306,-1.524701
S70 5ES,53.531307,-1.465288
NP13 2PH,51.723228,-3.126641
BD12 9NW,53.739065,-1.766066
EH42 1FT,55.999715,-2.510447
G13 1LX,55.889115,-4.32479
SE6 4LB,51.439039,-0.0318
DE72 3WQ,52.904931,-1.366604
NE32 3AX,54.980711,-1.479382
M19 1AX,53.432,-2.207
